date,symbol,open,high,low,close,volume
2022-03-31,QQQ,358.47,358.74,353.01,353.31,742835
2022-04-01,QQQ,354.1,354.83,349.98,353.12,619525
2022-04-04,QQQ,354.01,360.41,353.73,360.39,767466
2022-04-05,QQQ,358.97,359.59,351.3,352.57,910181
2022-04-06,QQQ,347.11,348.14,342.12,344.68,1095424
2022-04-07,QQQ,343.8,347.75,340.32,345.6,860664
2022-04-08,QQQ,343.73,344.52,340.15,340.7,896972
2022-04-11,QQQ,336.48,337.33,332.36,332.76,810032
2022-04-12,QQQ,337.46,339.32,329.96,331.35,936417
2022-04-13,QQQ,331.56,339.04,331.0,337.97,867508
2022-04-14,QQQ,338.12,338.56,330.07,330.3,739290
2022-04-18,QQQ,329.23,332.82,327.79,330.74,601904
2022-04-19,QQQ,329.87,338.48,328.91,337.79,840350
2022-04-20,QQQ,338.89,339.19,331.83,332.82,683440
2022-04-21,QQQ,336.89,339.47,325.27,326.32,860864
2022-04-22,QQQ,326.19,327.44,317.16,317.54,1023686
2022-04-25,QQQ,315.92,321.92,314.73,321.65,929882
2022-04-26,QQQ,319.61,319.72,309.23,309.23,1032048
2022-04-27,QQQ,309.6,315.1,307.43,309.12,1166610
2022-04-28,QQQ,314.25,321.94,309.96,320.1,1133746
2022-04-29,QQQ,315.88,319.34,305.12,305.89,1020759
2022-05-02,QQQ,305.37,311.03,302.23,310.77,1162614
2022-05-03,QQQ,310.66,313.32,308.41,311.2,640907
2022-05-04,QQQ,311.63,322.34,306.37,321.8,1173337
2022-05-05,QQQ,317.31,317.31,302.18,305.86,1375035
2022-05-06,QQQ,303.76,307.42,297.82,301.93,1153553
2022-05-09,QQQ,296.18,298.42,288.65,290.03,1391114
2022-05-10,QQQ,297.25,298.26,289.48,293.58,1447365
2022-05-11,QQQ,291.23,296.63,283.98,284.77,1504377
2022-05-12,QQQ,280.59,288.55,278.09,284.36,1634756
2022-05-13,QQQ,288.66,295.69,287.02,294.52,851526
2022-05-16,QQQ,292.92,294.96,290.05,291.43,646802
2022-05-17,QQQ,297.15,299.18,293.38,298.85,729590
2022-05-18,QQQ,294.25,294.95,282.88,284.13,1001385
2022-05-19,QQQ,282.37,287.28,280.75,282.49,798581
2022-05-20,QQQ,286.01,286.72,273.59,281.62,1061592
2022-05-23,QQQ,282.87,286.7,280.4,286.32,545309
2022-05-24,QQQ,281.13,281.91,275.49,280.31,767494
2022-05-25,QQQ,278.94,286.26,278.63,284.27,687424
2022-05-26,QQQ,283.44,293.67,283.22,292.13,819197
2022-05-27,QQQ,295.29,301.73,295.17,301.67,800209
2022-05-31,QQQ,301.7,303.82,297.03,301.11,650644
2022-06-01,QQQ,303.06,305.02,296.47,298.62,592079
2022-06-02,QQQ,297.58,306.99,296.15,306.9,933991
2022-06-03,QQQ,301.51,302.94,297.65,298.69,639740
2022-06-06,QQQ,303.33,304.82,298.32,299.83,474747
2022-06-07,QQQ,296.36,303.15,295.44,302.52,712087
2022-06-08,QQQ,301.6,304.15,299.41,300.15,839418
2022-06-09,QQQ,298.52,301.48,292.05,292.05,974756
2022-06-10,QQQ,286.66,287.59,281.46,281.79,1086288
2022-06-13,QQQ,272.97,275.52,267.93,268.94,1278396
2022-06-14,QQQ,270.94,271.94,266.76,269.27,1263350
2022-06-15,QQQ,272.73,279.87,269.99,276.09,1532274
2022-06-16,QQQ,268.96,269.4,262.82,265.05,1087289
2022-06-17,QQQ,265.52,270.49,264.06,268.12,1007923
2022-06-21,QQQ,272.53,277.15,272.5,274.81,874550
2022-06-22,QQQ,272.28,278.83,271.76,274.46,798145
2022-06-23,QQQ,276.9,279.37,274.09,278.55,968782
2022-06-24,QQQ,281.41,288.34,281.21,288.3,1029993
2022-06-27,QQQ,289.43,289.95,284.81,285.95,796263
2022-06-28,QQQ,286.51,289.08,277.05,277.22,1007634
2022-06-29,QQQ,277.08,278.9,274.67,277.6,794529
2022-06-30,QQQ,274.51,277.54,269.68,274.15,1166094
2022-07-01,QQQ,272.74,276.2,270.92,275.85,647686
2022-07-05,QQQ,272.04,280.65,270.68,280.64,1137003
2022-07-06,QQQ,281.01,284.48,279.28,282.36,782713
2022-07-07,QQQ,283.32,289.11,283.32,288.38,938668
2022-07-08,QQQ,285.5,290.13,284.78,288.82,900919
2022-07-11,QQQ,286.3,286.55,281.82,282.39,628387
2022-07-12,QQQ,283.9,285.63,278.3,279.87,770996
2022-07-13,QQQ,274.37,281.57,274.08,279.45,760167
2022-07-14,QQQ,276.7,281.16,273.61,280.3,735405
2022-07-15,QQQ,283.41,285.47,281.7,285.28,808818
2022-07-18,QQQ,288.14,289.56,281.88,282.84,924029
2022-07-19,QQQ,286.7,291.95,285.03,291.59,893913
2022-07-20,QQQ,292.1,297.48,291.33,296.32,983647
2022-07-21,QQQ,296.81,300.59,294.14,300.59,818335
2022-07-22,QQQ,299.63,301.63,293.45,295.27,848642
2022-07-25,QQQ,295.31,295.68,291.62,293.68,664683
2022-07-26,QQQ,291.74,292.1,287.04,287.79,646716
2022-07-27,QQQ,292.48,301.66,291.94,299.92,1316020
2022-07-28,QQQ,299.84,303.49,296.05,302.79,825359
2022-07-29,QQQ,304.49,309.27,303.21,308.3,632349
2022-08-01,QQQ,306.66,311.64,305.63,308.15,573912
2022-08-02,QQQ,305.9,311.43,304.92,307.34,822662
2022-08-03,QQQ,309.03,316.51,309.02,315.66,845218
2022-08-04,QQQ,315.8,317.44,313.75,317.12,390327
2022-08-05,QQQ,312.11,316.57,311.36,314.64,661782
2022-08-08,QQQ,315.49,319.17,312.12,313.59,619894
2022-08-09,QQQ,311.64,311.9,308.47,310.0,663515
2022-08-10,QQQ,317.38,318.94,314.92,318.69,676443
2022-08-11,QQQ,321.08,322.96,316.26,316.89,776191
2022-08-12,QQQ,318.99,323.23,318.05,323.11,561592
2022-08-15,QQQ,322.19,326.14,322.19,325.66,487655
2022-08-16,QQQ,324.59,326.97,321.86,324.92,556251
2022-08-17,QQQ,321.71,324.02,319.18,321.2,609038
2022-08-18,QQQ,321.21,323.07,319.64,321.97,381390
2022-08-19,QQQ,318.91,319.47,314.98,315.75,660484
2022-08-22,QQQ,311.4,311.61,306.57,307.49,844680
2022-08-23,QQQ,307.14,309.95,306.37,307.02,735687
2022-08-24,QQQ,306.58,309.77,306.18,308.04,467855
2022-08-25,QQQ,309.8,313.47,308.81,313.41,434915
2022-08-26,QQQ,313.2,314.22,300.58,300.62,735415
2022-08-29,QQQ,297.74,300.32,296.62,297.65,787958
2022-08-30,QQQ,299.45,299.82,291.83,294.29,792711
2022-08-31,QQQ,297.25,298.07,292.54,292.62,650374
2022-09-01,QQQ,289.96,293.1,286.45,292.82,990829
2022-09-02,QQQ,295.62,296.97,287.0,288.68,838717
2022-09-06,QQQ,289.1,289.96,284.46,286.54,690858
2022-09-07,QQQ,287.0,293.3,286.83,292.3,767792
2022-09-08,QQQ,289.92,295.11,288.98,293.86,629754
2022-09-09,QQQ,296.17,300.74,296.16,300.15,685314
2022-09-12,QQQ,301.64,304.1,301.38,303.84,551474
2022-09-13,QQQ,295.02,296.24,286.28,287.18,1639217
2022-09-14,QQQ,288.29,290.26,286.61,289.44,780051
2022-09-15,QQQ,287.48,289.88,283.04,284.55,819064
2022-09-16,QQQ,281.24,283.25,279.31,282.76,786282
2022-09-19,QQQ,280.78,285.74,280.74,285.59,634887
2022-09-20,QQQ,283.08,285.6,281.01,283.27,808606
2022-09-21,QQQ,284.21,288.38,278.14,278.15,1294549
2022-09-22,QQQ,276.62,277.67,273.64,274.75,1184572
2022-09-23,QQQ,272.41,272.53,266.94,270.51,960429
2022-09-26,QQQ,269.85,274.15,268.49,268.82,969552
2022-09-27,QQQ,272.62,274.85,267.01,269.45,1063952
2022-09-28,QQQ,269.3,275.96,267.85,274.55,1045547
2022-09-29,QQQ,270.73,271.02,263.83,266.95,950495
2022-09-30,QQQ,265.9,269.98,262.09,262.53,858173
2022-10-03,QQQ,264.05,269.96,262.61,268.26,670269
2022-10-04,QQQ,273.79,277.54,273.79,276.75,762862
