date,symbol,open,high,low,close,volume
2022-10-26,DIA,300.4,303.97,300.4,300.89,46987
2022-10-27,DIA,304.61,306.02,302.37,302.76,78975
2022-10-28,DIA,304.1,310.75,304.03,310.58,73635
2022-10-31,DIA,308.86,310.73,308.05,309.48,69441
2022-11-01,DIA,311.17,311.49,307.03,308.64,40611
2022-11-02,DIA,307.67,312.29,303.71,303.86,72917
2022-11-03,DIA,301.82,304.15,299.8,302.45,55694
2022-11-04,DIA,305.85,308.18,301.97,306.44,56246
2022-11-07,DIA,307.31,310.88,306.38,310.29,71267
2022-11-08,DIA,311.39,315.22,310.28,313.51,58572
2022-11-09,DIA,311.39,312.63,307.13,307.47,76434
2022-11-10,DIA,315.86,318.95,313.78,318.65,102071
2022-11-11,DIA,319.5,319.72,315.84,319.21,102018
2022-11-14,DIA,318.74,321.1,317.35,317.38,45839
2022-11-15,DIA,320.07,321.25,315.15,317.77,111137
2022-11-16,DIA,317.36,318.68,317.19,317.64,24523
2022-11-17,DIA,314.63,318.26,314.55,317.66,49672
2022-11-18,DIA,319.6,320.06,317.67,319.54,39131
2022-11-21,DIA,319.9,320.45,317.78,319.13,46767
2022-11-22,DIA,320.9,322.99,320.49,322.88,54050
2022-11-23,DIA,322.79,324.39,322.01,323.74,40791
2022-11-25,DIA,324.19,325.56,324.19,325.11,23214
2022-11-28,DIA,323.48,324.52,320.05,320.63,70945
2022-11-29,DIA,320.08,321.32,318.86,320.57,26765
2022-11-30,DIA,320.75,327.76,318.45,327.76,132279
2022-12-01,DIA,328.07,328.07,324.07,326.1,96646
2022-12-02,DIA,322.91,327.09,322.91,326.47,55821
2022-12-05,DIA,324.55,324.82,321.18,322.05,78794
2022-12-06,DIA,321.97,322.41,317.06,318.64,70413
2022-12-07,DIA,318.33,320.28,317.83,318.69,58353
2022-12-08,DIA,320.23,321.56,319.33,320.56,98809
2022-12-09,DIA,319.73,321.14,317.5,317.5,124598
2022-12-12,DIA,318.28,322.58,318.27,322.57,71290
2022-12-13,DIA,329.73,329.73,321.67,323.75,79471
2022-12-14,DIA,323.76,326.36,319.83,322.32,135228
2022-12-15,DIA,318.82,319.41,313.29,315.1,201476
2022-12-16,DIA,312.39,313.61,309.88,312.38,172370
2022-12-19,DIA,312.07,313.36,309.16,310.87,72874
2022-12-20,DIA,310.96,312.95,309.86,311.69,54808
2022-12-21,DIA,314.69,317.29,314.35,316.77,63220
2022-12-22,DIA,314.71,314.95,309.11,313.46,80572
2022-12-23,DIA,312.87,315.14,311.73,314.92,34195
2022-12-27,DIA,315.74,316.71,313.88,315.48,57475
2022-12-28,DIA,315.74,316.69,311.92,311.92,44623
2022-12-29,DIA,313.69,315.93,313.35,315.22,58090
2022-12-30,DIA,313.65,314.49,311.67,314.49,132306
2023-01-03,DIA,315.2,316.13,311.72,314.36,81577
2023-01-04,DIA,315.6,316.96,313.62,315.73,49190
2023-01-05,DIA,314.03,314.23,311.5,312.53,76150
2023-01-06,DIA,315.3,319.9,313.26,319.16,91890
2023-01-09,DIA,320.5,322.15,317.89,318.25,122196
2023-01-10,DIA,318.18,320.08,317.33,319.97,47071
2023-01-11,DIA,321.21,322.52,320.09,322.5,138260
2023-01-12,DIA,323.6,325.54,320.98,324.58,87076
2023-01-13,DIA,321.88,326.02,321.88,325.6,68312
2023-01-17,DIA,325.1,325.29,321.46,321.92,78983
2023-01-18,DIA,322.3,322.89,315.8,316.06,103617
2023-01-19,DIA,314.1,315.48,313.22,313.79,146586
2023-01-20,DIA,314.11,317.03,312.91,316.96,123688
2023-01-23,DIA,317.36,320.85,316.43,319.33,50809
2023-01-24,DIA,318.01,320.81,317.07,320.31,43902
2023-01-25,DIA,317.39,320.7,316.03,320.37,52194
2023-01-26,DIA,321.59,322.46,319.62,322.43,51602
2023-01-27,DIA,322.25,324.4,321.24,322.59,55418
2023-01-30,DIA,321.5,323.33,319.99,320.19,65277
2023-01-31,DIA,320.68,323.78,319.76,323.75,54626
2023-02-01,DIA,322.11,326.05,319.04,323.65,136376
2023-02-02,DIA,324.17,324.18,321.13,323.4,120756
2023-02-03,DIA,321.81,324.53,321.08,322.06,96928
2023-02-06,DIA,320.89,322.54,319.84,321.85,39752
2023-02-07,DIA,320.19,325.15,319.42,324.41,73019
2023-02-08,DIA,323.24,324.29,321.9,322.5,37226
2023-02-09,DIA,324.98,325.28,319.25,320.25,44392
2023-02-10,DIA,319.84,322.0,319.15,321.82,38599
2023-02-13,DIA,322.16,325.4,322.16,325.4,31813
2023-02-14,DIA,324.5,326.33,321.51,323.93,62526
2023-02-15,DIA,322.34,324.56,322.13,324.56,23002
2023-02-16,DIA,321.63,323.69,320.44,320.5,58116
2023-02-17,DIA,319.37,322.02,318.96,321.78,49345
2023-02-21,DIA,319.06,319.06,315.07,315.16,63176
2023-02-22,DIA,315.72,316.21,313.51,314.45,53851
2023-02-23,DIA,315.76,316.38,312.11,315.54,57548
2023-02-24,DIA,311.87,313.13,310.61,312.22,66274
2023-02-27,DIA,314.79,315.83,312.33,313.0,72655
2023-02-28,DIA,312.7,312.7,310.76,310.76,41071
2023-03-01,DIA,310.22,311.85,309.59,311.08,43693
2023-03-02,DIA,311.7,315.04,311.2,314.26,31837
2023-03-03,DIA,315.43,318.21,314.57,318.06,40752
2023-03-06,DIA,318.56,319.56,317.99,318.52,30592
2023-03-07,DIA,318.37,318.65,312.86,313.0,50102
