date,symbol,open,high,low,close,volume
2021-04-12,SPY,384.71,385.69,384.12,385.36,811368
2021-04-13,SPY,385.31,387.19,384.96,386.45,511643
2021-04-14,SPY,386.54,387.58,384.71,385.05,749857
2021-04-15,SPY,387.38,389.66,387.36,389.23,813779
2021-04-16,SPY,390.66,391.29,389.27,390.73,810912
2021-04-19,SPY,389.73,390.19,387.49,388.87,709059
2021-04-20,SPY,387.55,388.26,384.47,385.94,908224
2021-04-21,SPY,385.3,389.74,385.17,389.57,734383
2021-04-22,SPY,389.4,390.22,384.97,386.08,1072524
2021-04-23,SPY,386.56,391.6,386.52,390.19,1237723
2021-04-26,SPY,390.84,391.59,390.44,390.91,814495
2021-04-27,SPY,391.3,391.51,389.89,390.78,580474
2021-04-28,SPY,391.2,392.32,390.39,390.78,657403
2021-04-29,SPY,393.62,393.92,390.01,393.29,775821
2021-04-30,SPY,391.03,391.88,389.86,390.75,848706
2021-05-03,SPY,392.73,393.09,391.07,391.53,569791
2021-05-04,SPY,389.56,390.07,385.47,389.11,1053011
2021-05-05,SPY,390.74,391.03,388.57,389.25,588115
2021-05-06,SPY,389.32,392.51,387.34,392.31,875105
2021-05-07,SPY,393.18,395.89,392.5,395.18,807382
2021-05-10,SPY,395.72,395.72,391.21,391.34,771752
2021-05-11,SPY,386.79,388.81,383.98,387.84,1328251
2021-05-12,SPY,384.82,386.3,379.04,379.66,1339452
2021-05-13,SPY,381.29,386.08,381.19,384.15,1297974
2021-05-14,SPY,386.91,390.9,386.89,389.87,1183764
2021-05-17,SPY,388.92,389.86,387.08,389.0,736029
2021-05-18,SPY,389.32,389.5,385.59,385.8,790041
2021-05-19,SPY,380.99,384.85,379.53,384.82,1161669
2021-05-20,SPY,385.57,390.08,385.48,388.68,915218
2021-05-21,SPY,390.38,391.55,388.06,388.56,873628
2021-05-24,SPY,390.82,393.55,390.52,392.43,1109738
2021-05-25,SPY,393.57,393.91,391.03,391.65,624553
2021-05-26,SPY,392.26,392.89,391.18,392.36,649183
2021-05-27,SPY,393.41,393.91,392.44,392.63,959890
2021-05-28,SPY,394.21,394.42,393.07,393.33,635828
2021-06-01,SPY,395.67,395.77,392.52,392.91,680862
2021-06-02,SPY,393.51,394.36,392.6,393.55,628822
2021-06-03,SPY,391.43,393.24,389.82,392.1,771761
2021-06-04,SPY,393.97,395.98,393.93,395.68,910318
2021-06-07,SPY,395.72,395.84,394.38,395.33,991984
2021-06-08,SPY,396.23,396.24,393.65,395.37,625795
2021-06-09,SPY,396.23,396.29,394.61,394.73,472970
2021-06-10,SPY,396.04,397.58,394.79,396.57,588662
2021-06-11,SPY,397.19,397.37,395.92,397.36,527131
2021-06-14,SPY,397.4,398.21,396.16,398.21,646111
2021-06-15,SPY,398.36,398.36,396.59,397.48,570633
2021-06-16,SPY,397.65,397.78,393.23,395.16,855307
2021-06-17,SPY,394.79,396.06,392.65,395.15,1092378
2021-06-18,SPY,391.81,392.51,389.61,389.82,1353018
2021-06-21,SPY,391.58,395.54,390.77,395.27,1152420
2021-06-22,SPY,395.37,398.29,394.72,397.39,897093
2021-06-23,SPY,397.55,398.34,396.95,397.04,771762
2021-06-24,SPY,399.13,399.77,398.91,399.3,843012
2021-06-25,SPY,400.1,401.21,399.81,400.77,1160440
2021-06-28,SPY,401.29,401.74,400.09,401.58,781623
2021-06-29,SPY,402.02,402.6,401.28,401.78,727546
2021-06-30,SPY,401.33,402.72,401.33,402.13,848270
2021-07-01,SPY,402.9,404.52,402.84,404.39,1015595
2021-07-02,SPY,405.51,407.8,405.2,407.54,860976
2021-07-06,SPY,407.58,407.72,403.96,406.63,820834
2021-07-07,SPY,407.4,408.42,405.38,408.16,881413
2021-07-08,SPY,402.76,405.57,401.67,404.8,1354797
2021-07-09,SPY,406.33,409.39,406.16,409.2,1256371
2021-07-12,SPY,409.04,410.77,408.65,410.64,1109626
2021-07-13,SPY,409.8,411.31,408.95,409.29,1100699
2021-07-14,SPY,410.91,411.38,408.59,409.91,958448
2021-07-15,SPY,408.53,409.14,406.55,408.41,1329473
2021-07-16,SPY,409.58,409.65,404.82,405.24,1661664
2021-07-19,SPY,400.37,400.82,396.44,398.88,2652205
2021-07-20,SPY,399.98,406.22,399.1,404.94,2078731
2021-07-21,SPY,406.15,408.37,405.99,408.17,1226597
2021-07-22,SPY,408.41,409.31,407.42,409.13,973538
2021-07-23,SPY,411.07,413.63,410.38,413.1,1153521
2021-07-26,SPY,412.69,414.31,412.65,414.27,773627
2021-07-27,SPY,413.16,413.18,409.6,412.38,1040709
2021-07-28,SPY,413.04,413.62,411.2,412.24,875428
2021-07-29,SPY,413.18,415.02,413.18,413.97,796963
2021-07-30,SPY,411.38,413.37,411.26,411.92,1095883
2021-08-02,SPY,413.67,414.17,410.81,411.09,1003205
2021-08-03,SPY,411.88,414.51,409.7,414.51,1031118
2021-08-04,SPY,413.12,413.69,412.19,412.42,891423
2021-08-05,SPY,413.6,415.07,413.25,414.96,726445
2021-08-06,SPY,415.33,416.06,415.08,415.71,711250
2021-08-09,SPY,415.66,415.95,414.58,415.4,595961
2021-08-10,SPY,415.82,416.57,415.15,415.85,674913
2021-08-11,SPY,416.87,416.98,415.81,416.88,749406
2021-08-12,SPY,416.74,418.27,415.85,418.12,768709
2021-08-13,SPY,418.62,418.9,418.17,418.9,576662
2021-08-16,SPY,417.61,420.01,416.05,419.91,1014355
2021-08-17,SPY,417.38,418.01,414.23,417.1,1293505
2021-08-18,SPY,416.11,417.67,412.33,412.68,1232736
2021-08-19,SPY,409.84,414.39,409.7,413.31,1395553
2021-08-20,SPY,413.57,416.82,413.11,416.51,900346
2021-08-23,SPY,418.2,421.07,418.2,420.19,960719
2021-08-24,SPY,420.86,421.37,420.34,420.81,774430
2021-08-25,SPY,421.02,422.21,420.66,421.73,666120
2021-08-26,SPY,421.45,421.63,419.13,419.28,1064115
2021-08-27,SPY,420.01,423.34,419.99,422.89,1141610
2021-08-30,SPY,423.67,425.6,423.46,424.83,757959
2021-08-31,SPY,424.74,425.07,423.63,424.25,916029
2021-09-01,SPY,425.19,425.66,424.2,424.35,926673
2021-09-02,SPY,425.87,426.53,424.54,425.77,761510
2021-09-03,SPY,424.63,426.15,424.2,425.61,794266
2021-09-07,SPY,425.26,425.26,423.45,424.15,832398
2021-09-08,SPY,423.57,424.27,421.68,423.61,694091
2021-09-09,SPY,423.47,425.11,421.55,421.75,996739
2021-09-10,SPY,423.79,424.13,418.34,418.54,1381172
2021-09-13,SPY,421.49,421.67,417.21,419.53,1608821
2021-09-14,SPY,421.03,421.13,416.4,417.29,1146914
2021-09-15,SPY,417.68,421.24,416.62,420.75,1510563
2021-09-16,SPY,420.21,421.15,417.12,420.08,1779594
2021-09-17,SPY,419.08,419.73,415.65,415.99,2162504
2021-09-20,SPY,409.86,411.43,404.18,409.04,2984272
2021-09-21,SPY,411.5,412.7,408.17,408.68,1247521
2021-09-22,SPY,411.01,414.7,410.04,412.66,1362000
2021-09-23,SPY,414.5,419.28,414.36,417.61,1392247
2021-09-24,SPY,415.96,419.08,415.86,418.35,868002
2021-09-27,SPY,417.16,418.49,416.51,417.19,1002093
2021-09-28,SPY,414.21,414.63,408.09,408.68,2517009
2021-09-29,SPY,410.12,411.88,408.91,409.36,1259918
2021-09-30,SPY,410.85,411.63,404.27,404.37,2595030
2021-10-01,SPY,406.22,410.92,402.67,409.26,2310457
2021-10-04,SPY,408.09,408.93,401.84,403.85,2759787
2021-10-05,SPY,405.46,410.43,404.7,408.08,1563300
2021-10-06,SPY,404.55,410.07,402.95,409.88,2736516
2021-10-07,SPY,413.14,416.25,412.99,413.3,1369868
2021-10-08,SPY,414.2,414.58,412.05,412.58,1316623
2021-10-11,SPY,412.0,414.9,409.65,409.65,1381463
2021-10-12,SPY,410.58,410.99,407.9,408.7,1831193
2021-10-13,SPY,409.73,410.88,406.85,410.13,1570296
2021-10-14,SPY,413.86,417.18,413.39,417.04,1702171
2021-10-15,SPY,419.33,420.58,418.54,420.19,1688757
2021-10-18,SPY,418.43,421.79,417.77,421.48,1250461
2021-10-19,SPY,423.08,424.77,422.5,424.77,1253397
2021-10-20,SPY,425.14,426.67,425.06,426.36,1065761
2021-10-21,SPY,425.73,427.7,425.34,427.45,961412
2021-10-22,SPY,427.04,428.46,425.13,427.02,1125046
2021-10-25,SPY,428.11,429.66,426.37,429.28,970934
2021-10-26,SPY,430.89,432.11,429.38,429.72,1401235
2021-10-27,SPY,430.18,430.85,427.76,427.77,1423600
2021-10-28,SPY,429.29,432.02,429.28,431.81,1078798
2021-10-29,SPY,429.62,433.11,429.35,432.72,1738283
2021-11-01,SPY,433.85,434.18,431.86,433.6,1133593
2021-11-02,SPY,433.79,435.61,433.63,435.3,1064404
2021-11-03,SPY,434.78,438.38,434.36,438.0,1133985
2021-11-04,SPY,438.6,440.12,438.27,440.01,1035074
2021-11-05,SPY,442.29,443.55,440.06,441.6,1053869
2021-11-08,SPY,442.72,443.16,441.3,441.97,572075
2021-11-09,SPY,442.52,442.55,439.08,440.48,980433
2021-11-10,SPY,438.77,440.47,435.48,437.01,1562659
2021-11-11,SPY,438.46,438.51,437.07,437.16,739921
2021-11-12,SPY,438.41,440.94,437.41,440.42,883752
2021-11-15,SPY,441.72,441.74,439.42,440.53,948862
2021-11-16,SPY,440.41,443.4,440.23,442.23,1161115
2021-11-17,SPY,442.03,442.18,440.61,441.21,875040
2021-11-18,SPY,442.29,442.95,439.55,442.66,1208367
2021-11-19,SPY,442.57,443.81,441.55,442.02,1182262
2021-11-22,SPY,443.79,446.28,440.49,440.55,1514257
2021-11-23,SPY,440.32,442.06,437.74,441.33,1724927
2021-11-24,SPY,439.33,442.52,438.45,442.38,1387007
2021-11-26,SPY,435.79,437.19,431.48,432.51,2310218
2021-11-29,SPY,437.37,439.71,435.16,437.91,2005303
2021-11-30,SPY,435.43,437.2,429.12,429.92,2483997
2021-12-01,SPY,435.08,437.92,424.42,424.52,3281099
2021-12-02,SPY,424.65,432.65,424.45,431.01,2440468
2021-12-03,SPY,432.76,433.79,423.11,427.34,2544503
2021-12-06,SPY,429.89,434.28,427.51,432.44,2296935
2021-12-07,SPY,437.69,441.89,437.64,441.35,2214138
2021-12-08,SPY,441.7,442.95,440.0,442.51,1358914
2021-12-09,SPY,441.2,442.11,439.33,439.54,1240904
2021-12-10,SPY,442.22,443.79,439.68,443.61,1279582
2021-12-13,SPY,443.27,443.49,439.52,439.84,1443330
2021-12-14,SPY,436.39,438.94,433.78,436.72,1666304
2021-12-15,SPY,436.81,443.76,434.3,443.5,2453008
2021-12-16,SPY,445.38,445.65,438.06,439.67,2398682
2021-12-17,SPY,436.62,439.53,433.25,434.93,1788722
2021-12-20,SPY,429.79,430.72,426.7,430.43,1951976
2021-12-21,SPY,433.87,438.11,431.6,437.97,1438023
2021-12-22,SPY,437.58,442.46,437.52,442.36,1186516
2021-12-23,SPY,443.35,446.6,443.26,445.09,1327872
2021-12-27,SPY,446.5,451.45,446.44,451.45,1048955
2021-12-28,SPY,451.83,452.86,450.27,451.05,981087
2021-12-29,SPY,451.13,452.58,450.15,451.61,798714
2021-12-30,SPY,452.15,453.05,449.91,450.38,1079839
2021-12-31,SPY,449.88,451.01,448.96,449.17,978337
2022-01-03,SPY,450.51,451.9,448.18,451.86,1096935
2022-01-04,SPY,453.24,453.97,449.85,451.6,1592794
2022-01-05,SPY,451.39,452.06,442.93,443.11,2124466
2022-01-06,SPY,442.48,445.29,440.21,442.59,1982217
2022-01-07,SPY,442.58,443.77,439.52,440.74,1237553
2022-01-10,SPY,437.65,440.48,431.87,440.34,2037795
2022-01-11,SPY,439.98,444.39,437.03,444.3,1182243
2022-01-12,SPY,446.07,447.54,443.58,445.57,823670
2022-01-13,SPY,446.74,447.21,438.34,439.61,1480043
2022-01-14,SPY,436.14,439.85,435.0,439.41,1526542
2022-01-18,SPY,434.79,434.99,430.67,431.76,1616692
2022-01-19,SPY,433.3,434.69,427.0,427.35,1615078
2022-01-20,SPY,429.09,433.87,422.09,422.38,1946911
2022-01-21,SPY,421.5,423.75,414.24,414.28,3155532
2022-01-24,SPY,408.66,416.5,398.03,416.24,3508516
2022-01-25,SPY,409.62,415.88,404.06,410.95,2831413
2022-01-26,SPY,417.05,419.95,405.64,409.64,2683341
2022-01-27,SPY,414.49,417.62,406.2,407.94,2283525
2022-01-28,SPY,409.26,418.04,404.65,418.0,2725224
2022-01-31,SPY,417.31,425.88,416.03,425.44,2210038
2022-02-01,SPY,426.28,429.02,422.73,428.33,1315722
2022-02-02,SPY,430.78,433.3,428.51,432.42,1506614
2022-02-03,SPY,426.54,428.38,421.61,422.26,1709160
2022-02-04,SPY,422.18,428.24,419.82,424.43,1571603
2022-02-07,SPY,425.15,426.52,421.72,423.01,915456
2022-02-08,SPY,422.55,427.38,421.13,426.36,1066565
2022-02-09,SPY,430.55,432.98,430.38,432.63,1363613
2022-02-10,SPY,426.9,432.88,422.98,425.03,2187584
2022-02-11,SPY,425.02,427.07,415.18,416.56,2442797
2022-02-14,SPY,416.12,417.66,411.78,415.11,1353964
2022-02-15,SPY,419.77,422.09,419.23,421.82,971379
2022-02-16,SPY,419.9,423.66,418.01,422.48,1044875
2022-02-17,SPY,419.36,419.69,412.78,413.3,1471785
2022-02-18,SPY,413.67,414.87,408.47,410.74,1718599
2022-02-22,SPY,408.64,411.9,402.82,406.3,2494412
2022-02-23,SPY,409.15,409.75,398.54,399.18,2181670
2022-02-24,SPY,388.78,405.48,388.4,405.1,2457055
2022-02-25,SPY,406.3,414.09,404.75,413.94,1794538
2022-02-28,SPY,408.58,414.43,407.36,412.84,2056557
2022-03-01,SPY,411.51,413.46,404.12,406.63,2051122
2022-03-02,SPY,408.96,415.8,408.29,414.07,1551924
2022-03-03,SPY,416.54,417.18,410.35,412.14,1501648
2022-03-04,SPY,408.36,409.88,404.76,408.73,1529061
2022-03-07,SPY,408.13,408.41,396.67,396.74,2501177
2022-03-08,SPY,396.92,404.05,392.67,393.75,3256913
2022-03-09,SPY,402.11,406.23,399.95,404.29,2191544
2022-03-10,SPY,399.65,403.31,397.66,402.43,2202301
2022-03-11,SPY,404.95,405.48,396.82,397.31,2088256
2022-03-14,SPY,398.14,401.51,393.26,394.35,2561937
2022-03-15,SPY,397.0,403.71,395.77,403.08,2612143
2022-03-16,SPY,406.6,412.06,401.83,412.06,2848672
2022-03-17,SPY,410.21,417.15,409.74,417.15,2107649
2022-03-18,SPY,415.58,422.03,414.81,421.57,1853532
2022-03-21,SPY,421.87,423.57,418.09,421.6,1923850
2022-03-22,SPY,423.13,427.48,423.07,426.56,1367707
2022-03-23,SPY,423.97,425.46,421.03,421.04,1533798
2022-03-24,SPY,423.04,427.34,421.98,427.32,1175556
2022-03-25,SPY,427.99,429.73,425.45,429.44,1147220
2022-03-28,SPY,428.91,432.49,427.03,432.48,972411
2022-03-29,SPY,436.45,438.36,433.76,437.92,1995564
2022-03-30,SPY,436.76,437.54,433.06,435.11,1142267
2022-03-31,SPY,434.52,435.21,428.43,428.63,1732118
2022-04-01,SPY,430.04,430.18,426.16,429.71,1247893
2022-04-04,SPY,429.84,433.41,429.1,433.29,1164303
2022-04-05,SPY,431.89,434.33,426.83,428.09,1793188
2022-04-06,SPY,423.95,425.91,420.73,423.74,2303884
2022-04-07,SPY,422.86,427.55,420.83,425.7,1971889
2022-04-08,SPY,425.12,427.47,423.11,424.68,1579934
2022-04-11,SPY,421.38,422.18,416.88,417.45,1942981
2022-04-12,SPY,420.43,422.82,414.26,415.81,2364634
2022-04-13,SPY,415.53,421.29,415.46,420.6,1137623
2022-04-14,SPY,420.83,421.89,415.24,415.49,1480474
2022-04-18,SPY,414.49,417.17,413.28,415.55,1239780
2022-04-19,SPY,415.51,422.93,415.28,422.1,1593310
2022-04-20,SPY,424.02,424.61,420.76,421.91,1267461
2022-04-21,SPY,425.64,426.92,414.72,415.46,1677539
2022-04-22,SPY,414.45,414.75,403.64,404.2,2520022
2022-04-25,SPY,401.94,406.7,397.36,406.58,2446712
2022-04-26,SPY,403.93,404.15,394.74,394.75,3107121
2022-04-27,SPY,395.84,401.23,393.74,395.8,1884990
2022-04-28,SPY,400.59,407.57,396.19,405.82,2901392
2022-04-29,SPY,401.89,404.0,390.13,390.79,3563548
2022-05-02,SPY,390.9,394.55,384.3,393.34,3327180
2022-05-03,SPY,393.71,397.44,392.19,394.98,1816807
2022-05-04,SPY,395.68,407.59,392.51,407.08,2997683
2022-05-05,SPY,402.77,402.84,388.49,392.96,4327815
2022-05-06,SPY,390.04,393.49,384.93,390.45,2839887
2022-05-09,SPY,384.33,385.51,376.19,377.84,3073074
2022-05-10,SPY,383.95,385.25,374.57,378.62,3043393
2022-05-11,SPY,377.64,383.26,371.89,372.58,2891288
2022-05-12,SPY,369.55,375.44,365.41,372.27,3669221
2022-05-13,SPY,376.45,382.5,375.34,381.02,2496868
2022-05-16,SPY,379.51,383.23,377.23,379.74,2126515
2022-05-17,SPY,385.66,387.51,381.97,387.38,2344311
2022-05-18,SPY,382.84,383.08,370.52,371.84,2791976
2022-05-19,SPY,368.68,373.89,367.35,369.44,2361296
2022-05-20,SPY,373.11,373.57,361.05,369.61,3193677
2022-05-23,SPY,372.79,377.31,370.38,376.61,1917353
2022-05-24,SPY,372.44,374.89,367.21,373.83,2426004
2022-05-25,SPY,372.19,378.95,371.87,377.02,1743436
2022-05-26,SPY,378.09,386.16,378.09,384.53,2200921
2022-05-27,SPY,387.03,394.05,386.86,394.05,2162002
2022-05-31,SPY,392.39,395.1,389.0,391.78,2083148
2022-06-01,SPY,393.85,394.9,386.1,388.61,1869336
2022-06-02,SPY,388.39,396.03,386.2,395.97,2054041
2022-06-03,SPY,391.3,392.79,388.53,389.46,1882423
2022-06-06,SPY,393.53,395.22,389.52,390.58,1558059
2022-06-07,SPY,387.14,394.88,386.74,394.43,1484530
2022-06-08,SPY,392.65,394.48,389.35,390.21,1624210
2022-06-09,SPY,388.33,390.6,380.86,380.86,1956316
2022-06-10,SPY,374.63,375.46,369.77,369.77,2613512
2022-06-13,SPY,360.41,362.19,354.19,355.85,3778833
2022-06-14,SPY,357.56,358.53,351.59,354.66,1984160
2022-06-15,SPY,357.99,364.16,353.06,359.76,3169544
2022-06-16,SPY,351.51,351.91,345.45,348.26,3220976
2022-06-17,SPY,348.22,351.95,345.09,348.55,2502209
2022-06-21,SPY,354.32,358.74,354.28,357.42,1585797
2022-06-22,SPY,353.08,360.84,352.71,356.67,1541028
2022-06-23,SPY,358.9,360.94,355.3,360.38,1358761
2022-06-24,SPY,363.44,371.66,363.37,371.66,2042323
2022-06-27,SPY,372.61,372.84,369.16,370.33,1379071
2022-06-28,SPY,371.75,374.45,362.59,362.86,1434998
2022-06-29,SPY,363.24,364.21,360.59,362.48,1347481
2022-06-30,SPY,358.53,362.65,355.02,359.48,2090833
2022-07-01,SPY,358.82,363.66,356.23,363.13,1365163
2022-07-05,SPY,358.56,363.96,355.31,363.96,1250596
2022-07-06,SPY,364.07,367.63,361.7,365.22,1333191
2022-07-07,SPY,366.99,371.43,366.98,370.49,1200997
2022-07-08,SPY,369.0,372.2,367.52,370.22,1023870
2022-07-11,SPY,367.64,368.57,365.42,366.06,1055393
2022-07-12,SPY,365.53,367.89,361.11,362.93,1145027
2022-07-13,SPY,357.48,363.88,356.98,360.98,1560393
2022-07-14,SPY,355.98,360.68,353.56,360.12,1449695
2022-07-15,SPY,364.54,367.07,362.63,366.76,1426821
2022-07-18,SPY,370.06,370.72,362.72,363.99,1375367
2022-07-19,SPY,367.96,374.3,367.25,373.66,1603480
2022-07-20,SPY,373.9,377.55,372.6,376.23,1373750
2022-07-21,SPY,375.54,380.02,373.19,380.02,1140760
2022-07-22,SPY,379.97,381.29,374.23,376.48,1518449
2022-07-25,SPY,377.16,377.73,374.67,376.83,792134
2022-07-26,SPY,375.14,375.45,371.56,372.35,918302
2022-07-27,SPY,375.86,383.84,375.49,382.1,2266143
2022-07-28,SPY,382.92,387.59,379.4,386.77,1633561
2022-07-29,SPY,388.39,393.51,387.6,392.68,1387388
2022-08-01,SPY,389.87,393.88,389.13,391.39,1194335
2022-08-02,SPY,389.82,393.47,387.7,388.87,1041460
2022-08-03,SPY,390.94,396.04,390.68,394.84,945100
2022-08-04,SPY,394.84,395.46,393.04,394.63,754368
2022-08-05,SPY,390.37,394.59,390.27,393.92,1001026
2022-08-08,SPY,395.64,397.91,392.45,393.44,997879
2022-08-09,SPY,392.78,393.2,390.87,391.97,904719
2022-08-10,SPY,399.02,400.31,397.07,400.01,1238604
2022-08-11,SPY,403.05,404.89,399.46,400.2,1196335
2022-08-12,SPY,402.13,407.04,401.21,406.88,956808
2022-08-15,SPY,404.77,409.08,404.73,408.66,1071259
2022-08-16,SPY,407.55,411.34,406.75,409.44,889212
2022-08-17,SPY,405.86,409.21,404.53,406.54,955055
2022-08-18,SPY,406.72,408.38,405.45,407.63,843759
2022-08-19,SPY,404.8,405.17,401.37,402.27,1311955
2022-08-22,SPY,397.36,397.54,392.94,393.9,1506564
2022-08-23,SPY,393.36,395.8,392.35,392.84,1094373
2022-08-24,SPY,392.59,395.52,392.05,394.14,820436
2022-08-25,SPY,395.63,399.76,394.61,399.72,953924
2022-08-26,SPY,399.67,400.08,386.17,386.22,1616118
2022-08-29,SPY,383.24,386.67,382.27,383.63,1459284
2022-08-30,SPY,384.91,384.96,377.32,379.38,1586931
2022-08-31,SPY,381.05,382.28,376.41,376.47,1484931
2022-09-01,SPY,374.3,378.06,371.65,377.63,1672423
2022-09-02,SPY,381.38,382.6,371.92,373.68,2121598
2022-09-06,SPY,374.6,375.52,370.14,372.39,1205303
2022-09-07,SPY,371.99,379.74,371.88,379.05,1216815
2022-09-08,SPY,376.68,381.93,375.57,381.48,1898322
2022-09-09,SPY,383.74,388.28,383.51,387.33,1405507
2022-09-12,SPY,389.48,392.28,389.22,391.63,1053304
2022-09-13,SPY,382.84,384.08,373.44,374.48,2951925
2022-09-14,SPY,375.83,377.39,372.69,375.91,1111740
2022-09-15,SPY,374.43,377.24,370.46,371.78,1620604
2022-09-16,SPY,367.53,369.55,365.59,368.91,1669994
2022-09-19,SPY,365.74,371.72,365.65,371.71,897971
2022-09-20,SPY,368.41,369.32,364.73,367.61,1647627
2022-09-21,SPY,369.42,372.46,361.07,361.07,2085917
2022-09-22,SPY,360.3,361.33,357.34,358.1,1288498
2022-09-23,SPY,354.53,354.55,347.59,352.27,2136439
2022-09-26,SPY,350.57,354.18,347.35,348.58,1847635
2022-09-27,SPY,352.1,354.36,345.32,347.68,1506076
2022-09-28,SPY,348.6,356.2,346.95,354.5,2006135
2022-09-29,SPY,350.95,351.17,344.16,347.07,2229924
2022-09-30,SPY,346.26,350.0,341.67,341.76,2816620
2022-10-03,SPY,345.43,352.6,343.8,350.8,1618750
2022-10-04,SPY,356.32,361.64,356.25,361.64,1487082
2022-10-05,SPY,357.24,363.03,354.93,360.88,1490642
2022-10-06,SPY,359.37,362.3,356.56,357.05,1464188
2022-10-07,SPY,353.04,353.25,345.34,347.06,1786980
2022-10-10,SPY,348.23,348.42,342.27,344.51,1239893
2022-10-11,SPY,342.75,347.28,340.37,342.39,1607080
2022-10-12,SPY,342.83,344.24,340.92,341.1,1308393
2022-10-13,SPY,334.11,351.6,333.07,350.25,2869450
