date,symbol,open,high,low,close,volume
2022-10-03,MSFT,229.48,235.3,228.64,234.53,607423
2022-10-04,MSFT,238.6,243.79,238.6,242.47,750691
2022-10-05,MSFT,239.47,243.99,237.81,242.83,575604
2022-10-06,MSFT,241.65,243.8,239.76,240.44,672939
2022-10-07,MSFT,234.76,234.94,227.11,228.12,1159625
2022-10-10,MSFT,227.05,228.36,220.85,223.23,685228
2022-10-11,MSFT,221.73,223.08,218.29,219.59,773758
2022-10-12,MSFT,219.45,221.91,218.15,219.81,658497
2022-10-13,MSFT,213.96,229.92,213.6,228.11,1409939
2022-10-14,MSFT,229.54,231.04,222.4,222.77,803269
2022-10-17,MSFT,229.71,232.71,229.01,231.3,799507
2022-10-18,MSFT,237.36,237.41,229.27,232.39,746993
2022-10-19,MSFT,230.77,233.3,228.25,230.35,666247
2022-10-20,MSFT,229.91,235.0,228.78,229.95,468717
2022-10-21,MSFT,228.73,236.52,228.42,235.71,638879
2022-10-24,MSFT,237.59,241.35,235.02,240.73,946888
2022-10-25,MSFT,241.13,244.42,239.43,244.42,1081409
2022-10-26,MSFT,225.16,232.07,224.12,225.24,3272216
2022-10-27,MSFT,225.04,227.57,219.94,220.95,1166981
2022-10-28,MSFT,220.39,230.44,220.28,229.74,1221066
2022-10-31,MSFT,227.76,228.7,225.15,226.18,768581
2022-11-01,MSFT,228.77,229.53,221.42,222.22,1216932
2022-11-02,MSFT,223.22,225.27,214.37,214.37,1288335
2022-11-03,MSFT,214.36,214.63,208.42,208.78,1547027
2022-11-04,MSFT,211.87,215.81,207.89,215.72,1318841
2022-11-07,MSFT,216.09,222.46,215.56,221.99,757288
2022-11-08,MSFT,222.86,225.58,220.05,222.83,876191
2022-11-09,MSFT,221.4,222.64,218.5,218.73,615218
2022-11-10,MSFT,229.71,236.99,228.88,236.54,1449951
2022-11-11,MSFT,236.71,241.5,236.11,240.65,804504
2022-11-14,MSFT,235.77,237.53,233.03,235.35,1074693
2022-11-15,MSFT,239.72,240.57,233.8,235.71,1093249
2022-11-16,MSFT,237.04,238.07,234.91,236.12,581966
2022-11-17,MSFT,232.7,237.58,232.18,236.08,780385
2022-11-18,MSFT,237.81,237.93,233.5,235.6,545488
2022-11-21,MSFT,235.8,238.92,235.6,236.5,512213
2022-11-22,MSFT,237.98,239.52,235.11,239.36,762519
2022-11-23,MSFT,239.41,242.45,238.61,241.98,386616
2022-11-25,MSFT,241.54,242.86,241.02,241.89,177677
2022-11-28,MSFT,240.41,240.69,235.2,236.12,579396
2022-11-29,MSFT,235.97,237.08,232.71,234.7,368950
2022-11-30,MSFT,234.66,249.02,234.28,248.98,1122574
2022-12-01,MSFT,248.35,250.14,245.07,248.84,668816
2022-12-02,MSFT,244.06,249.98,243.98,248.93,480085
2022-12-05,MSFT,246.05,247.81,242.32,244.4,585170
2022-12-06,MSFT,244.9,245.87,238.11,239.43,518241
